WKT,id,NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE
"POINT (134.366691585999 -18.0833137865466)","256875",NT_11639,"11639",Cattle Creek Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-18.0833,134.3667,NT,2024/03/01 01:51:43
"POINT (132.666691424143 -15.6500138366612)","256876",NT_11221,"11221",Brolga Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-15.65,132.6667,NT,2024/03/01 01:51:43
"POINT (134.083291535085 -16.7500138028916)","256877",NT_11234,"11234",Brown Rock Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-16.75,134.0833,NT,2024/03/01 01:51:43
"POINT (132.016691384881 -15.6833138451169)","256878",NT_11521,"11521",Campbells Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-15.6833,132.0167,NT,2024/03/01 01:51:43
"POINT (133.540091464729 -15.0086138270217)","256879",NT_12178,"12178",Daken Harts Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-15.0086,133.5401,NT,2024/03/01 01:51:43
"POINT (134.233291604854 -19.2667137805283)","256880",NT_11243,"11243",Brumbreu Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-19.2667,134.2333,NT,2024/03/01 01:51:43
"POINT (133.483291668364 -24.8500137551699)","256881",NT_11252,"11252",Brumby Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-24.85,133.4833,NT,2024/03/01 01:51:43
"POINT (135.916691837298 -22.3500137142026)","256882",NT_11253,"11253",Brumby Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-22.35,135.9167,NT,2024/03/01 01:51:43
"POINT (131.301491318485 -13.244513870897)","256883",NT_11254,"11254",Brumbyhole,WATERHOLE,WATER POINT,HYDROLOGY,-13.2445,131.3015,NT,2024/03/01 01:51:43
"POINT (134.834591508609 -13.7867138090458)","256884",NT_11262,"11262",Bruru Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-13.7867,134.8346,NT,2024/03/01 01:51:43
"POINT (137.590091973993 -21.9438136621201)","256885",NT_11264,"11264",Bubbleaner Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-21.9438,137.5901,NT,2024/03/01 01:51:43
"POINT (133.255191643451 -24.8110137597079)","256886",NT_11530,"11530",Canteen Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-24.811,133.2552,NT,2024/03/01 01:51:43
"POINT (137.599991835392 -18.5333136882238)","256887",NT_11531,"11531",Cants Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-18.5333,137.6,NT,2024/03/01 01:51:43
"POINT (133.073691602964 -23.7778137702293)","256888",NT_12638,"12638",Ellery Creek Big Hole,WATERHOLE,WATER POINT,HYDROLOGY,-23.7778,133.0737,NT,2024/03/01 01:51:43
"POINT (137.699991986941 -22.0167136575247)","256889",NT_12654,"12654",Embulka Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-22.0167,137.7,NT,2024/03/01 01:51:43
"POINT (134.516691554169 -16.366713796337)","256890",NT_13893,"13893",Jiberu Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-16.3667,134.5167,NT,2024/03/01 01:51:43
"POINT (132.549391376649 -12.9413138590651)","256891",NT_13897,"13897",Jim Jim Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-12.9413,132.5494,NT,2024/03/01 01:51:43
"POINT (134.999991698633 -20.4833137532689)","256892",NT_13898,"13898",Jim Lewis Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.4833,135,NT,2024/03/01 01:51:43
"POINT (135.983291690895 -17.7333137474936)","256893",NT_13917,"13917",Joanundah Waterholes,WATERHOLE,WATER POINT,HYDROLOGY,-17.7333,135.9833,NT,2024/03/01 01:51:43
"POINT (134.333291691878 -22.383313755133)","256894",NT_13918,"13918",Jocks Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-22.3833,134.3333,NT,2024/03/01 01:51:43
"POINT (136.066691739089 -19.0333137349528)","256895",NT_12687,"12687",Emu Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-19.0333,136.0667,NT,2024/03/01 01:51:43
"POINT (135.199991728102 -20.9167137448601)","256896",NT_13469,"13469",Hatches Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.9167,135.2,NT,2024/03/01 01:51:43
"POINT (135.833291713923 -18.8000137435779)","256897",NT_13919,"13919",Joe Hole,WATERHOLE,WATER POINT,HYDROLOGY,-18.8,135.8333,NT,2024/03/01 01:51:43
"POINT (137.649991906713 -20.2000136733607)","256898",NT_13933,"13933",Johnson Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.2,137.65,NT,2024/03/01 01:51:43
"POINT (134.833291700513 -21.0500137531833)","256899",NT_13935,"13935",Johnsons Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-21.05,134.8333,NT,2024/03/01 01:51:43
"POINT (130.699991310537 -16.6333138501584)","256900",NT_13937,"13937",Johnston Billabong,WATERHOLE,WATER POINT,HYDROLOGY,-16.6333,130.7,NT,2024/03/01 01:51:43
"POINT (133.41299149273 -16.8427138153075)","256901",NT_13939,"13939",Johnston Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-16.8427,133.413,NT,2024/03/01 01:51:43
"POINT (131.481091350496 -15.5328138520447)","256902",NT_13944,"13944",Johnstone Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-15.5328,131.4811,NT,2024/03/01 01:51:43
"POINT (135.633291771951 -21.133313731471)","256903",NT_12718,"12718",Erlpunda Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-21.1333,135.6333,NT,2024/03/01 01:51:43
"POINT (129.131191207474 -15.7582138611673)","256904",NT_12719,"12719",Ernie Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-15.7582,129.1312,NT,2024/03/01 01:51:43
"POINT (129.830391250826 -15.7706138603592)","256905",NT_13483,"13483",Hayes Billabong,WATERHOLE,WATER POINT,HYDROLOGY,-15.7706,129.8304,NT,2024/03/01 01:51:43
"POINT (133.949991639047 -21.6667137687281)","256906",NT_13493,"13493",Head Of The Taylor Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-21.6667,133.95,NT,2024/03/01 01:51:43
"POINT (131.233591312192 -12.912413873984)","256907",NT_13499,"13499",Heathers Lagoons,WATERHOLE,WATER POINT,HYDROLOGY,-12.9124,131.2336,NT,2024/03/01 01:51:43
"POINT (130.011091262402 -15.8777138590462)","256908",NT_13504,"13504",Hector Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-15.8777,130.0111,NT,2024/03/01 01:51:43
"POINT (137.566691995273 -22.500013658741)","256909",NT_13507,"13507",Heifer Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-22.5,137.5667,NT,2024/03/01 01:51:43
"POINT (136.383291837173 -21.1500137090805)","256910",NT_12728,"12728",Eucoutra Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-21.15,136.3833,NT,2024/03/01 01:51:43
"POINT (137.333291886272 -20.3333136837152)","256911",NT_13096,"13096",Gibbaroo Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.3333,137.3333,NT,2024/03/01 01:51:43
"POINT (134.156791743808 -25.0187137400801)","256912",NT_13973,"13973",Junction Hole,WATERHOLE,WATER POINT,HYDROLOGY,-25.0187,134.1568,NT,2024/03/01 01:51:43
"POINT (133.893091680999 -23.6199137557228)","256913",NT_13975,"13975",Junction Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-23.6199,133.8931,NT,2024/03/01 01:51:43
"POINT (135.616691790244 -21.750013727306)","256914",NT_13976,"13976",Junction Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-21.75,135.6167,NT,2024/03/01 01:51:43
"POINT (137.666691923898 -20.5833136697754)","256915",NT_13977,"13977",Junction Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.5833,137.6667,NT,2024/03/01 01:51:43
"POINT (134.49999165826 -20.5333137650105)","256916",NT_13978,"13978",Junction Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.5333,134.5,NT,2024/03/01 01:51:43
"POINT (130.722691315179 -17.0811138467277)","256917",NT_13979,"13979",Junction Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-17.0811,130.7227,NT,2024/03/01 01:51:43
"POINT (134.749991764263 -23.5667137366833)","256918",NT_13130,"13130",Giles Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-23.5667,134.75,NT,2024/03/01 01:51:43
"POINT (133.406591473961 -15.8963138226424)","256919",NT_13131,"13131",Giles Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-15.8963,133.4066,NT,2024/03/01 01:51:43
"POINT (128.999991193581 -25.1333137961161)","256920",NT_13541,"13541",Hidden Secret Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-25.1333,129,NT,2024/03/01 01:51:43
"POINT (130.633391283017 -12.9319138780497)","256921",NT_13560,"13560",Hintons Waterholes,WATERHOLE,WATER POINT,HYDROLOGY,-12.9319,130.6334,NT,2024/03/01 01:51:43
"POINT (133.458691599153 -21.8532137771177)","256922",NT_13149,"13149",Gingers Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-21.8532,133.4587,NT,2024/03/01 01:51:43
"POINT (131.080391301598 -12.5182138781856)","256923",NT_13155,"13155",Girraween Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-12.5182,131.0804,NT,2024/03/01 01:51:43
"POINT (133.920891532241 -17.1076138035138)","256924",NT_13578,"13578",Hollomo Noon Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-17.1076,133.9209,NT,2024/03/01 01:51:43
"POINT (131.485891320028 -12.4542138752288)","256925",NT_13606,"13606",Horn Billabong,WATERHOLE,WATER POINT,HYDROLOGY,-12.4542,131.4859,NT,2024/03/01 01:51:43
"POINT (135.383291733577 -20.5833137424988)","256926",NT_12781,"12781",Fat Bullock Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.5833,135.3833,NT,2024/03/01 01:51:43
"POINT (134.836991569513 -16.1691137903314)","256927",NT_13629,"13629",Horse Paddock Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-16.1691,134.837,NT,2024/03/01 01:51:43
"POINT (135.549991780049 -21.6167137301658)","256928",NT_13633,"13633",Horse Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-21.6167,135.55,NT,2024/03/01 01:51:43
"POINT (130.647791288146 -13.6612138725062)","256929",NT_13635,"13635",Horseshoe Billabong,WATERHOLE,WATER POINT,HYDROLOGY,-13.6612,130.6478,NT,2024/03/01 01:51:43
"POINT (133.96249148252 -14.6989138212197)","256930",NT_14007,"14007",Kabulibilli Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-14.6989,133.9625,NT,2024/03/01 01:51:43
"POINT (132.217391362895 -13.1262138620653)","256931",NT_14009,"14009",Kaduke Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-13.1262,132.2174,NT,2024/03/01 01:51:43
"POINT (134.649991681126 -20.9167137586216)","256932",NT_14011,"14011",Kaidwalla Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.9167,134.65,NT,2024/03/01 01:51:43
"POINT (133.72939146271 -14.3714138283727)","256933",NT_13191,"13191",Golkuk Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-14.3714,133.7294,NT,2024/03/01 01:51:43
"POINT (129.653191240176 -15.9455138594696)","256934",NT_13201,"13201",Googlie Holes,WATERHOLE,WATER POINT,HYDROLOGY,-15.9455,129.6532,NT,2024/03/01 01:51:43
"POINT (136.066691694042 -17.650013745686)","256935",NT_13205,"13205",Goonadara Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-17.65,136.0667,NT,2024/03/01 01:51:43
"POINT (136.257691658397 -16.1580137516755)","256936",NT_13211,"13211",Goose Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-16.158,136.2577,NT,2024/03/01 01:51:43
"POINT (133.416691453618 -14.8000138308793)","256937",NT_13212,"13212",Goose Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-14.8,133.4167,NT,2024/03/01 01:51:43
"POINT (130.983791298437 -12.7032138775044)","256938",NT_13213,"13213",Goose Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-12.7032,130.9838,NT,2024/03/01 01:51:43
"POINT (137.73329192109 -20.3833136688707)","256939",NT_13214,"13214",Goose Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.3833,137.7333,NT,2024/03/01 01:51:43
"POINT (133.283291489083 -17.1041138156412)","256940",NT_13651,"13651",Howell Ponds,WATERHOLE,WATER POINT,HYDROLOGY,-17.1041,133.2833,NT,2024/03/01 01:51:43
"POINT (137.683291925969 -20.6000136690357)","256941",NT_12384,"12384",Dip Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.6,137.6833,NT,2024/03/01 01:51:43
"POINT (131.464491318885 -12.4392138755423)","256942",NT_12387,"12387",Dirty Water Billabong,WATERHOLE,WATER POINT,HYDROLOGY,-12.4392,131.4645,NT,2024/03/01 01:51:43
"POINT (130.606291286428 -13.7369138721803)","256943",NT_12840,"12840",Fish Billabong,WATERHOLE,WATER POINT,HYDROLOGY,-13.7369,130.6063,NT,2024/03/01 01:51:43
"POINT (133.048491598156 -23.6652137714641)","256944",NT_12844,"12844",Fish Hole,WATERHOLE,WATER POINT,HYDROLOGY,-23.6652,133.0485,NT,2024/03/01 01:51:43
"POINT (131.241691311034 -12.7332138752726)","256945",NT_12424,"12424",Donalds Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-12.7332,131.2417,NT,2024/03/01 01:51:43
"POINT (135.733291715802 -19.1000137441222)","256946",NT_12434,"12434",Dookamunda Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-19.1,135.7333,NT,2024/03/01 01:51:43
"POINT (131.237191313541 -13.047713872931)","256947",NT_12444,"12444",Dot Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-13.0477,131.2372,NT,2024/03/01 01:51:43
"POINT (135.783291643112 -16.6333137618481)","256948",NT_12845,"12845",Fish Hole,WATERHOLE,WATER POINT,HYDROLOGY,-16.6333,135.7833,NT,2024/03/01 01:51:43
"POINT (133.544491647651 -23.6727137623464)","256949",NT_12847,"12847",Fish Hole Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-23.6727,133.5445,NT,2024/03/01 01:51:43
"POINT (131.439691333715 -14.0974138632164)","256950",NT_12851,"12851",Fish Waterholes,WATERHOLE,WATER POINT,HYDROLOGY,-14.0974,131.4397,NT,2024/03/01 01:51:43
"POINT (137.616691845286 -18.7500136859116)","256951",NT_12853,"12853",Fish-Hole Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-18.75,137.6167,NT,2024/03/01 01:51:43
"POINT (131.096291301604 -12.4250138787691)","256952",NT_12857,"12857",Fisher Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-12.425,131.0963,NT,2024/03/01 01:51:43
"POINT (133.360691479298 -16.3249138201918)","256953",NT_12874,"12874",Five Mile Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-16.3249,133.3607,NT,2024/03/01 01:51:43
"POINT (136.865791799448 -19.0240137098792)","256954",NT_13697,"13697",Ibis Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-19.024,136.8658,NT,2024/03/01 01:51:43
"POINT (135.136091816926 -24.0396137234614)","256955",NT_12885,"12885",Flat Top Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-24.0396,135.1361,NT,2024/03/01 01:51:43
"POINT (134.094391510271 -15.6149138114016)","256956",NT_12894,"12894",Flicks Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-15.6149,134.0944,NT,2024/03/01 01:51:43
"POINT (134.217491570908 -17.9000137912313)","256957",NT_13256,"13256",Grainger Hole,WATERHOLE,WATER POINT,HYDROLOGY,-17.9,134.2175,NT,2024/03/01 01:51:43
"POINT (132.349991539872 -24.333313777751)","256958",NT_13715,"13715",Illara Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-24.3333,132.35,NT,2024/03/01 01:51:43
"POINT (136.166691854469 -22.1833137079688)","256959",NT_13723,"13723",Illgulla Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-22.1833,136.1667,NT,2024/03/01 01:51:43
"POINT (134.807291607145 -17.6842137793379)","256960",NT_13725,"13725",Illilleeri Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-17.6842,134.8073,NT,2024/03/01 01:51:43
"POINT (134.099991655733 -21.8000137645645)","256961",NT_13729,"13729",Illoquara Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-21.8,134.1,NT,2024/03/01 01:51:43
"POINT (137.874592015131 -22.3038136488087)","256962",NT_13730,"13730",Illungnarra Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-22.3038,137.8746,NT,2024/03/01 01:51:43
"POINT (133.476991477587 -15.8585138216527)","256963",NT_12472,"12472",Drong Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-15.8585,133.477,NT,2024/03/01 01:51:43
"POINT (132.840491534583 -21.3829137913291)","256964",NT_12492,"12492",Duck Hole,WATERHOLE,WATER POINT,HYDROLOGY,-21.3829,132.8405,NT,2024/03/01 01:51:43
"POINT (134.016691488856 -14.8500138189397)","256965",NT_12493,"12493",Duck Ponds,WATERHOLE,WATER POINT,HYDROLOGY,-14.85,134.0167,NT,2024/03/01 01:51:43
"POINT (131.402591378359 -18.7125138292963)","256966",NT_12494,"12494",Duck Ponds Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-18.7125,131.4026,NT,2024/03/01 01:51:43
"POINT (137.616691917689 -20.5333136719936)","256967",NT_12495,"12495",Duck Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.5333,137.6167,NT,2024/03/01 01:51:43
"POINT (137.066691810636 -18.9167137039647)","256968",NT_12496,"12496",Duck Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-18.9167,137.0667,NT,2024/03/01 01:51:43
"POINT (129.460591229215 -16.987613852209)","256969",NT_12910,"12910",Florrie Spring Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-16.9876,129.4606,NT,2024/03/01 01:51:43
"POINT (134.183291578582 -18.3283137887143)","256970",NT_13748,"13748",Indamilly Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-18.3283,134.1833,NT,2024/03/01 01:51:43
"POINT (131.390391341895 -15.2175138552605)","256971",NT_13759,"13759",Ingaladdi Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-15.2175,131.3904,NT,2024/03/01 01:51:43
"POINT (133.699991501174 -16.3333138138183)","256972",NT_12519,"12519",Dunmarra Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-16.3333,133.7,NT,2024/03/01 01:51:43
"POINT (132.21479135568 -12.583213866261)","256973",NT_12954,"12954",Four Mile Hole,WATERHOLE,WATER POINT,HYDROLOGY,-12.5832,132.2148,NT,2024/03/01 01:51:43
"POINT (135.50749161335 -16.2263137726802)","256974",NT_12955,"12955",Four Mile Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-16.2263,135.5075,NT,2024/03/01 01:51:43
"POINT (137.449991885793 -20.0833136815062)","256975",NT_12956,"12956",Four Mile Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.0833,137.45,NT,2024/03/01 01:51:43
"POINT (130.88689132878 -17.3921138433155)","256976",NT_12957,"12957",Four Mile Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-17.3921,130.8869,NT,2024/03/01 01:51:43
"POINT (137.199991874052 -20.3000136886382)","256977",NT_12959,"12959",Four Post Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.3,137.2,NT,2024/03/01 01:51:43
"POINT (135.957191647539 -16.4138137585812)","256978",NT_13337,"13337",Gum Hole,WATERHOLE,WATER POINT,HYDROLOGY,-16.4138,135.9572,NT,2024/03/01 01:51:43
"POINT (136.833291775501 -18.4333137155632)","256979",NT_13340,"13340",Gum Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-18.4333,136.8333,NT,2024/03/01 01:51:43
"POINT (133.058991391136 -12.3275138561202)","256980",NT_13354,"13354",Gunbalanya Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-12.3275,133.059,NT,2024/03/01 01:51:43
"POINT (132.416291377011 -13.4292138571487)","256981",NT_13360,"13360",Gunlom,WATERHOLE,WATER POINT,HYDROLOGY,-13.4292,132.4163,NT,2024/03/01 01:51:43
"POINT (132.883291450283 -16.4167138275318)","256982",NT_13764,"13764",Ingeranunga Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-16.4167,132.8833,NT,2024/03/01 01:51:43
"POINT (134.816691687049 -20.6167137568342)","256983",NT_13768,"13768",Ingualbinguan Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.6167,134.8167,NT,2024/03/01 01:51:43
"POINT (137.449991981713 -22.4333136634721)","256984",NT_13774,"13774",Injerrabonna Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-22.4333,137.45,NT,2024/03/01 01:51:43
"POINT (131.045791299744 -12.4889138786679)","256985",NT_12524,"12524",Dutchies Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-12.4889,131.0458,NT,2024/03/01 01:51:43
"POINT (133.364491491145 -16.9272138155402)","256986",NT_12984,"12984",Frew Pond,WATERHOLE,WATER POINT,HYDROLOGY,-16.9272,133.3645,NT,2024/03/01 01:51:43
"POINT (136.208691657293 -16.2189137526753)","256987",NT_12991,"12991",Frog Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-16.2189,136.2087,NT,2024/03/01 01:51:43
"POINT (133.916691604003 -20.3000137795231)","256988",NT_12993,"12993",Frying Pan Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.3,133.9167,NT,2024/03/01 01:51:43
"POINT (134.533291603045 -18.2833137812344)","256989",NT_13379,"13379",Guttapercha Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-18.2833,134.5333,NT,2024/03/01 01:51:43
"POINT (132.999991459562 -16.516713824899)","256990",NT_13797,"13797",Inyitbar Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-16.5167,133,NT,2024/03/01 01:51:43
"POINT (130.931291293946 -12.4293138799436)","256991",NT_13808,"13808",Ironstone Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-12.4293,130.9313,NT,2024/03/01 01:51:43
"POINT (133.388891471883 -15.8451138233524)","256992",NT_13809,"13809",Ironstone Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-15.8451,133.3889,NT,2024/03/01 01:51:43
"POINT (132.199991505727 -23.1667137880314)","256993",NT_12560,"12560",East Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-23.1667,132.2,NT,2024/03/01 01:51:43
"POINT (132.84999142021 -14.7333138408719)","256994",NT_12564,"12564",Easther Billabong,WATERHOLE,WATER POINT,HYDROLOGY,-14.7333,132.85,NT,2024/03/01 01:51:43
"POINT (131.615191332687 -13.0952138691049)","256995",NT_12576,"12576",Eckerbone Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-13.0952,131.6152,NT,2024/03/01 01:51:43
"POINT (133.686691463378 -14.5214138280293)","256996",NT_13034,"13034",Gambana Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-14.5214,133.6867,NT,2024/03/01 01:51:43
"POINT (136.783891555552 -12.1722137671818)","256997",NT_13039,"13039",Gangaru Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-12.1722,136.7839,NT,2024/03/01 01:51:43
"POINT (132.886591386406 -12.5265138573008)","256998",NT_13832,"13832",Ja Ja Billabong,WATERHOLE,WATER POINT,HYDROLOGY,-12.5265,132.8866,NT,2024/03/01 01:51:43
"POINT (133.69999145497 -14.0667138313013)","256999",NT_13848,"13848",Jamberline Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-14.0667,133.7,NT,2024/03/01 01:51:43
"POINT (137.433291886446 -20.133313681715)","257000",NT_12602,"12602",Eight Mile Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.1333,137.4333,NT,2024/03/01 01:51:43
"POINT (136.033291655645 -16.5167137555483)","257001",NT_12603,"12603",Eight Mile Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-16.5167,136.0333,NT,2024/03/01 01:51:43
"POINT (133.355991479686 -16.3609138200013)","257002",NT_12604,"12604",Eight Mile Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-16.3609,133.356,NT,2024/03/01 01:51:43
"POINT (134.533291550319 -16.166713797505)","257003",NT_12605,"12605",Eight Mile Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-16.1667,134.5333,NT,2024/03/01 01:51:43
"POINT (131.394891332221 -14.1942138629012)","257004",NT_12610,"12610",Ejong Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-14.1942,131.3949,NT,2024/03/01 01:51:43
"POINT (137.533291828526 -18.4833136910278)","257005",NT_13061,"13061",Gator Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-18.4833,137.5333,NT,2024/03/01 01:51:43
"POINT (134.19489150478 -15.1048138132284)","257006",NT_13419,"13419",Hamilton Lagoon,WATERHOLE,WATER POINT,HYDROLOGY,-15.1048,134.1949,NT,2024/03/01 01:51:43
"POINT (137.837491913833 -20.0070136679215)","257007",NT_13436,"13436",Happy Creek Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.007,137.8375,NT,2024/03/01 01:51:43
"POINT (133.412291491919 -16.8036138156175)","257008",NT_13861,"13861",Jarvis Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-16.8036,133.4123,NT,2024/03/01 01:51:43
"POINT (134.066691488787 -14.7167138189422)","257009",NT_13872,"13872",Jelak Jelang Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-14.7167,134.0667,NT,2024/03/01 01:51:43
"POINT (135.166691718875 -20.7000137473589)","257010",NT_12614,"12614",Elbow Waterhole,WATERHOLE,WATER POINT,HYDROLOGY,-20.7,135.1667,NT,2024/03/01 01:51:43
