,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,Gender,Aboriginal Origins,IsIndigenous,Traditional Owner Group,Traditional Owner Description,Gazette Published date,Gazette Reference,Gazette URL,Historical Information,Origin Language,Australian Indigenous Language,Anzac Related Name,Date First Recorded Day,Date First Recorded Month,Date First Recorded Year,Source,Author,Title,Date Published Day,Date Published Month,Date Published Year,Publisher,Place of Publication,Pages(s),Editor,Chapter Title,Journal Name,Issue,Year,Newspaper,File Number,Site Owner,Page Title,Site Title,Url,Location,Type of Artefact,Cartographer,Scale,Informant,Tape Title,Tape Number,Municipal Name,Endorsed by Council,Council Minutes,Organisation Name,Endorsed by GPNAP,WKT
45660,VIC,BANYULE CITY,60048,VIN HEFFERNAN RESERVE,HISTORICAL,PARK,PARK,145.0932669,-37.7363857,60043,Man,,FALSE,,,2005-05-05,"G18, page 866",,Named in honour of a former Member for Ivanhoe and mayor and councillor for the then City of Heidelberg.,,,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banyule City Council,,POINT (145.0932669 -37.7363857)
45661,VIC,GANNAWARRA SHIRE,33158,VINCENT BEND,HISTORICAL,BEND,BEND,144.2025164,-35.6843684,22729,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.2025164 -35.6843684)
45662,VIC,TOWONG SHIRE,28096,VINCENT CREEK,REGISTERED,WACO,WATERCOURSE,147.6761545,-36.5237444,28582,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.6761545 -36.5237444)
45663,VIC,GREATER GEELONG CITY,120956,VINCENT PARK,REGISTERED,PARK,PARK,144.3901472,-38.1736241,120433,,,FALSE,,,,Sourced from Vicmap Oct 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.3901472 -38.1736241)
45664,VIC,MOYNE SHIRE,28097,VINEBANKS,REGISTERED,SUMA,SURVEY MARKER,142.0795897,-38.1429034,8152,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.0795897 -38.1429034)
45665,VIC,MANSFIELD SHIRE,28098,VINEGAR HILL,REGISTERED,HILL,HILL,145.8790951,-36.9360147,28583,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.8790951 -36.9360147)
45666,VIC,GLENELG SHIRE,28099,VINES CREEK,REGISTERED,WACO,WATERCOURSE,141.3837512,-37.4043196,8153,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (141.3837512 -37.4043196)
45667,VIC,SWAN HILL RURAL CITY,103164,VINIFERA,REGISTERED,LOCB,LOCALITY,143.401534,-35.2126073,103150,,,FALSE,,,2004-06-24,"G26, p.1799",,"The name was derived from an expression related to a place where grapes are grown, signifying the grape growing and orcharding in the area.",,,,,,,Website,Victorian Places,,,,2015,,,,,,,,,,,Monash University,Vinifera,Victorian Places,www.victorianplaces.com.au/vinifera,,,,,,,,,,,,,POINT (143.401534 -35.2126073)
45668,VIC,SWAN HILL RURAL CITY,28101,VINIFERA STATE FOREST,REGISTERED,FRST,STATE FOREST,143.40126,-35.1967923,8155,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.40126 -35.1967923)
45669,VIC,SOUTHERN GRAMPIANS SHIRE,28102,VIOLET CREEK,REGISTERED,WACO,WATERCOURSE,141.8884441,-37.7131552,8156,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (141.8884441 -37.7131552)
45670,VIC,EAST GIPPSLAND SHIRE,28103,VIOLET CREEK,REGISTERED,WACO,WATERCOURSE,147.895537,-37.002283,28585,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.895537 -37.002283)
45671,VIC,WELLINGTON SHIRE,28104,VIOLET HILL,REGISTERED,HILL,HILL,146.5288231,-37.5834308,28586,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.5288231 -37.5834308)
45672,VIC,YARRA RANGES SHIRE,51312,VIOLET LARSEN RESERVE,REGISTERED,PARK,PARK,145.3532834,-37.9021738,51312,,,FALSE,,,,,,"'In view of the association of the Larsens with the Reserve between 1954 and 1968 and as the land was donated by Mr. P. H. Larsen to the the Crown, the Council supports the naming of the Reserve as 'Violet Larsen Reserve.''",,,,,,,Manuscript,Place Names Committee Files,Submission,22,12,1981,,,1,,,,,,,PNC file number 887,,,,,,,,,,,,,,,,,POINT (145.3532834 -37.9021738)
45673,VIC,GREATER SHEPPARTON CITY,32592,VIOLET PONDS,HISTORICAL,WACO,WATERCOURSE,145.4900907,-36.485622,17610,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.4900907 -36.485622)
45674,VIC,GREATER SHEPPARTON CITY,34363,VIOLET PONDS CREEK,HISTORICAL,WACO,WATERCOURSE,145.4900907,-36.485622,17610,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.4900907 -36.485622)
45675,VIC,GREATER SHEPPARTON CITY,28105,VIOLET PONDS CREEK,REGISTERED,WACO,WATERCOURSE,145.5083645,-36.4937519,28587,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.5083645 -36.4937519)
45676,VIC,WELLINGTON SHIRE,28106,VIOLET SPUR,REGISTERED,RIDG,RIDGE,146.546892,-37.5898453,28588,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.546892 -37.5898453)
45677,VIC,STRATHBOGIE SHIRE,28109,VIOLET TOWN,REGISTERED,RAST,RAIL STATION,145.7189415,-36.6378754,28592,,,FALSE,,,,,,"'Named 'Violet Ponds,' by the men of Major Mitchell's party, 1836, because of the flowers growing about the margins of some ponds.  When a settlement was formed the name 'Violet' was retained.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.7189415 -36.6378754)
45678,VIC,STRATHBOGIE SHIRE,104856,VIOLET TOWN (RECREATION RESERVE PAVILION) NSP,REGISTERED,NESP,NEIGHBOURHOOD SAFER PLACE,145.7206149,-36.6350479,104654,,,FALSE,,,2012-10-11,G41 page 2248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.7206149 -36.6350479)
45679,VIC,STRATHBOGIE SHIRE,119297,VIOLET TOWN AND DISTRICT EARLY CHILDHOOD CENTRE,RECORDED,EAED,EARLY EDUCATION,145.7182059,-36.6362869,119052,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.7182059 -36.6362869)
45680,VIC,STRATHBOGIE SHIRE,28110,VIOLET TOWN FIRE STATION,REGISTERED,FIST,FIRE STATION,145.7147721,-36.6360546,28593,,,FALSE,,,,,,"'Named 'Violet Ponds,' by the men of Major Mitchell's party, 1836, because of the flowers growing about the margins of some ponds.  When a settlement was formed the name 'Violet' was retained.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.7147721 -36.6360546)
45681,VIC,STRATHBOGIE SHIRE,28111,VIOLET TOWN POLICE STATION,REGISTERED,POLS,POLICE STATION,145.7152723,-36.6361648,28594,,,FALSE,,,,,,"'Named 'Violet Ponds,' by the men of Major Mitchell's party, 1836, because of the flowers growing about the margins of some ponds.  When a settlement was formed the name 'Violet' was retained.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.7152723 -36.6361648)
45682,VIC,STRATHBOGIE SHIRE,28112,VIOLET TOWN POST OFFICE,REGISTERED,POST,POST OFFICE,145.7226448,-36.6384591,28589,,,FALSE,,,,,,"'Named 'Violet Ponds,' by the men of Major Mitchell's party, 1836, because of the flowers growing about the margins of some ponds.  When a settlement was formed the name 'Violet' was retained.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.7226448 -36.6384591)
45683,VIC,STRATHBOGIE SHIRE,33900,VIOLET TOWN PRIMARY SCHOOL,HISTORICAL,PRSC,PRIMARY SCHOOL,145.717367,-36.6340147,30366,,,FALSE,,,,,,"'Named 'Violet Ponds,' by the men of Major Mitchell's party, 1836, because of the flowers growing about the margins of some ponds.  When a settlement was formed the name 'Violet' was retained.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.717367 -36.6340147)
45684,VIC,STRATHBOGIE SHIRE,28113,VIOLET TOWN TELEPHONE EXCHANGE,HISTORICAL,TEEX,TELEPHONE EXCHANGE,145.7194152,-36.635734,28595,,,FALSE,,,,,,"'Named 'Violet Ponds,' by the men of Major Mitchell's party, 1836, because of the flowers growing about the margins of some ponds.  When a settlement was formed the name 'Violet' was retained.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.7194152 -36.635734)
45685,VIC,LODDON SHIRE,28114,VIRGIN GULLY,REGISTERED,WACO,WATERCOURSE,143.6101041,-36.3421285,8158,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.6101041 -36.3421285)
45686,VIC,MACEDON RANGES SHIRE,28115,VIRGIN HILL VINEYARDS,REGISTERED,VINE,VINEYARD,144.3398672,-37.2606812,28596,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.3398672 -37.2606812)
45687,VIC,GLEN EIRA CITY,118107,VIRGINIA PARK CHILD CARE CENTRE,RECORDED,CHCA,CHILD CARE,145.0613719,-37.9106588,117862,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0613719 -37.9106588)
45688,VIC,DAREBIN CITY,123729,VIRTUAL SCHOOL VICTORIA,REGISTERED,FUED,FURTHER EDUCATION,145.0256448,-37.762034,106789,,,FALSE,,,2018-12-06,"G49, PAGE 2722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0256448 -37.762034)
45689,VIC,BALLARAT CITY,119298,VISTA AFTER SCHOOL ACTIVITES (ST COLUMBAS),RECORDED,EAED,EARLY EDUCATION,143.859952,-37.545719,119053,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.859952 -37.545719)
45690,VIC,BALLARAT CITY,119299,VISTA AFTER SCHOOL ACTIVITIES (ST PATRICKS),RECORDED,EAED,EARLY EDUCATION,143.847059,-37.564376,119054,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.847059 -37.564376)
45691,VIC,MORNINGTON PENINSULA SHIRE,121534,VISTA COURT RESERVE,REGISTERED,PARK,PARK,145.1794887,-38.2461347,120930,,,FALSE,,,,Sourced from Vicmap Oct 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1794887 -38.2461347)
45692,VIC,MANNINGHAM CITY,118108,VISTA VALLEY KINDERGARTEN,RECORDED,EAED,EARLY EDUCATION,145.1031009,-37.7778089,117863,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1031009 -37.7778089)
45693,VIC,WYNDHAM CITY,118109,VISTA WAY KINDERGARTEN,RECORDED,EAED,EARLY EDUCATION,144.618667,-37.8947468,117864,,,FALSE,,,,Sourced from Vicmap Oct 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.618667 -37.8947468)
45694,VIC,BRIMBANK CITY,123461,VISY CARES HUB,RECORDED,COCE,COMMUNITY CENTRE,144.8312738,-37.7832471,122805,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.8312738 -37.7832471)
45695,VIC,CORANGAMITE SHIRE,103167,VITE VITE,REGISTERED,LOCB,LOCALITY,143.1467757,-37.8548203,103153,,,FALSE,,,1999-04-22,"G16, p.927",,"'Named after a pastoral property in the neighbourhood, which took its name from Mount Vite Vite, a small volcanic hill, north of the town of Derrinallum.  'Vite Vite,' is the Aboriginal term for a wading bird of the Avocet type, which frequented a large swamp in the locality.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.1467757 -37.8548203)
45696,VIC,CORANGAMITE SHIRE,28118,VITE VITE,REGISTERED,PRSH,PARISH OR HUNDRED,143.2459784,-37.8126256,8160,,,FALSE,,,,,,"'Named after a pastoral property in the neighbourhood, which took its name from Mount Vite Vite, a small volcanic hill, north of the town of Derrinallum.  'Vite Vite,' is the Aboriginal term for a wading bird of the Avocet type, which frequented a large swamp in the locality.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.2459784 -37.8126256)
45697,VIC,CORANGAMITE SHIRE,28119,VITE VITE,REGISTERED,RAST,RAIL STATION,143.1731053,-37.8754032,8161,,,FALSE,,,,,,"'Named after a pastoral property in the neighbourhood, which took its name from Mount Vite Vite, a small volcanic hill, north of the town of Derrinallum.  'Vite Vite,' is the Aboriginal term for a wading bird of the Avocet type, which frequented a large swamp in the locality.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.1731053 -37.8754032)
45698,VIC,CORANGAMITE SHIRE,28119,VITE VITE,REGISTERED,RAST,RAIL STATION,143.1731053,-37.8754032,8161,,,FALSE,,,,,,"Traditional Name: Vite-vite Explanation: N/A Discussion on Current Name: mt, railway stn and district; O'Callaghan 1918: 93.",Wathawurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (143.1731053 -37.8754032)
45699,VIC,CORANGAMITE SHIRE,28118,VITE VITE,REGISTERED,PRSH,PARISH OR HUNDRED,143.2459784,-37.8126256,8160,,,FALSE,,,,,,"Traditional Name: Vite-vite Explanation: N/A Discussion on Current Name: mt, railway stn and district; O'Callaghan 1918: 93.",Wathawurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (143.2459784 -37.8126256)
45700,VIC,CORANGAMITE SHIRE,103167,VITE VITE,REGISTERED,LOCB,LOCALITY,143.1467757,-37.8548203,103153,,,FALSE,,,1999-04-22,"G16, p.927",,"Traditional Name: Vite-vite Explanation: N/A Discussion on Current Name: mt, railway stn and district; O'Callaghan 1918: 93.",Wathawurrung,Yes,,,,,Website,"Clark, Ian and Heydon, Toby",,,,2011,,,,,,,,,,,Victorian Aboriginal Corporation for Languages,,Victorian Aboriginal Corporation for Languages,http://www.vaclang.org.au,,,,,,,,,,,,,POINT (143.1467757 -37.8548203)
45701,VIC,CORANGAMITE SHIRE,103168,VITE VITE NORTH,REGISTERED,LOCB,LOCALITY,143.2047456,-37.7910995,103154,,,FALSE,,,2006-02-23,"G8, p.420",,"'Named after a pastoral property in the neighbourhood, which took its name from Mount Vite Vite, a small volcanic hill, north of the town of Derrinallum.  'Vite Vite,' is the Aboriginal term for a wading bird of the Avocet type, which frequented a large swamp in the locality.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.2047456 -37.7910995)
45702,VIC,CORANGAMITE SHIRE,28121,VITE VITE NORTH FIRE STATION,REGISTERED,FIST,FIRE STATION,143.1667091,-37.844295,8163,,,FALSE,,,,,,"'Named after a pastoral property in the neighbourhood, which took its name from Mount Vite Vite, a small volcanic hill, north of the town of Derrinallum.  'Vite Vite,' is the Aboriginal term for a wading bird of the Avocet type, which frequented a large swamp in the locality.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.1667091 -37.844295)
45703,VIC,CORANGAMITE SHIRE,28122,VITE VITE NORTH HALL,REGISTERED,HALL,HALL,143.2145895,-37.7854034,8164,,,FALSE,,,,,,"'Named after a pastoral property in the neighbourhood, which took its name from Mount Vite Vite, a small volcanic hill, north of the town of Derrinallum.  'Vite Vite,' is the Aboriginal term for a wading bird of the Avocet type, which frequented a large swamp in the locality.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.2145895 -37.7854034)
45704,VIC,CORANGAMITE SHIRE,28123,VITE VITE NORTH PUBLIC HALL,REGISTERED,HALL,HALL,143.2151451,-37.7851256,8165,,,FALSE,,,,,,"'Named after a pastoral property in the neighbourhood, which took its name from Mount Vite Vite, a small volcanic hill, north of the town of Derrinallum.  'Vite Vite,' is the Aboriginal term for a wading bird of the Avocet type, which frequented a large swamp in the locality.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.2151451 -37.7851256)
45705,VIC,CORANGAMITE SHIRE,28124,VITE VITE NORTH TELEPHONE EXCHANGE,ARCHIVED,TEEX,TELEPHONE EXCHANGE,143.2073673,-37.7929038,8166,,,FALSE,,,,,,"'Named after a pastoral property in the neighbourhood, which took its name from Mount Vite Vite, a small volcanic hill, north of the town of Derrinallum.  'Vite Vite,' is the Aboriginal term for a wading bird of the Avocet type, which frequented a large swamp in the locality.'",,,,,,,Book,"O'Callaghan, Thos",Names of Victorian Railways Stations,,,1918,Government Printer,Melbourne,93,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.2073673 -37.7929038)
45706,VIC,STONNINGTON CITY,28125,VIVA STREET RESERVE,REGISTERED,PARK,PARK,145.0409312,-37.8615533,28598,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.0409312 -37.8615533)
45707,VIC,MOYNE SHIRE,28126,VIVIENNES LOOKOUT,REGISTERED,LOOK,LOOKOUT,142.6857241,-38.4971786,8168,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.6857241 -38.4971786)
45708,VIC,CORANGAMITE SHIRE,28127,VOGEL,REGISTERED,SUMA,SURVEY MARKER,143.0523673,-38.5606811,8169,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (143.0523673 -38.5606811)
45709,VIC,COLAC OTWAY SHIRE,28128,VON MUELLER CREEK,REGISTERED,WACO,WATERCOURSE,143.7437801,-38.6938864,8171,Man,,FALSE,,,,,,"'The mines ' Department map, 1901, shows it as Baron's Creek.  The Military map, 1942, shows it as Von Mueller Creek.  The Lands Department map, 1957 shows as Von Mueller Creek.'  The parish plan of Wongarra shows it as Von Mueller Creek.  The occurrance of Baron's Creek on the geological map of 1901 makes me believe that the creek is named after Baron Von Mueller - the early Botanist and curator of the Melbourne Botanic Gardens.  Why and when the name Flatbottom arose I cannot say - possibly during the anti-german feeling during the Great War - but this is a guess.'",,,,,,,Manuscript,Country Road Board,Letter,16,2,1967,,,1,,,,,,,Place Names Committee File 11,,,,,,,,,,,,,,,,,POINT (143.7437801 -38.6938864)
45710,VIC,SURF COAST SHIRE,28129,VOSS LOOKOUT,REGISTERED,LOOK,LOOKOUT,144.3235909,-38.3406434,28600,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.3235909 -38.3406434)
45711,VIC,SOUTHERN GRAMPIANS SHIRE,28130,VOWEL CREEK,REGISTERED,WACO,WATERCOURSE,142.3383123,-37.4134097,8172,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.3383123 -37.4134097)
45712,VIC,WELLINGTON SHIRE,28131,VULCAN,REGISTERED,MIOC,MINE (OPEN CUT),147.1550111,-37.3340596,28601,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.1550111 -37.3340596)
45713,VIC,WELLINGTON SHIRE,28133,VULCAN MINE,REGISTERED,MIOC,MINE (OPEN CUT),147.15376,-37.3301259,28603,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.15376 -37.3301259)
45714,VIC,GREATER BENDIGO CITY,28134,VYE INLET,REGISTERED,INLE,INLET,144.5802656,-36.8855764,28604,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.5802656 -36.8855764)
45715,VIC,WELLINGTON SHIRE,129027,Valencia Creek Fire Station,REGISTERED,FIST,FIRE STATION,146.9890056,-37.8249194,28488,,,FALSE,,,2023-05-25,"G21, P855",http://www.gazette.vic.gov.au/gazette/Gazettes2023/GG2023G021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.9890056 -37.8249194)
45716,VIC,HORSHAM RURAL CITY,129390,Vectis Satellite Fire Station (Vectis South),REGISTERED,FIST,FIRE STATION,142.0253667,-36.7548889,128403,,,FALSE,,,2023-05-25,"G21, P877",http://www.gazette.vic.gov.au/gazette/Gazettes2023/GG2023G021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.0253667 -36.7548889)
45717,VIC,SOUTH GIPPSLAND SHIRE,127571,Vereker Outlook,REGISTERED,HILL,HILL,146.3356778,-38.9232841,28512,,,FALSE,,,2022-01-13,"G2, P50",http://www.gazette.vic.gov.au/gazette/Gazettes2022/GG2022G002.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (146.3356778 -38.9232841)
45718,VIC,WYNDHAM CITY,126952,Vestige Circuit Park,REGISTERED,PARK,PARK,144.6878032,-37.8245257,126108,,,FALSE,,,2021-10-07,http://www.gazette.vic.gov.au/gazette/Gazettes2021/GG2021G040.pdf#page=25,http://www.gazette.vic.gov.au/gazette/Gazettes2021/GG2021G040.pdf ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.6878032 -37.8245257)
45719,VIC,MURRINDINDI SHIRE,125738,Vic Oak Bridge,REGISTERED,ROBR,ROAD BRIDGE,145.7557225,-37.4873563,124935,,,FALSE,,,2021-03-25,G12 Page 618,http://www.gazette.vic.gov.au/gazette/Gazettes2021/GG2021G012.pdf#page=22,The name &#39;Vic Oak Bridge&#39; provides a link to a former Victorian Ash Sawmill which was located in the area. The bridge is found near the Vic Oak picnic area and is essentially at the bottom of the Marysville Golf Course.,,,,,,,OGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Regional Roads Victoria North Eastern Region ,,POINT (145.7557225 -37.4873563)
45720,VIC,STRATHBOGIE SHIRE,127830,Vickers Island,REGISTERED,ISLA,ISLAND,145.1373972,-36.7806722,126993,,,FALSE,,,2022-02-10,http://www.gazette.vic.gov.au/gazette/Gazettes2022/GG2022G006.pdf#page=76,http://www.gazette.vic.gov.au/gazette/Gazettes2022/GG2022G006.pdf ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1373972 -36.7806722)
45721,VIC,SOUTHERN GRAMPIANS SHIRE,124877,Victoria Range Area,REGISTERED,COPA,CONSERVATION PARK,142.4891731,-37.3600284,124118,,,FALSE,,,2020-03-12,G10 2020 p505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.4891731 -37.3600284)
45722,VIC,SOUTHERN GRAMPIANS SHIRE,127844,Victoria Valley,REGISTERED,VALL,VALLEY,142.3281611,-37.5529833,127006,,,FALSE,,,2022-02-17,http://www.gazette.vic.gov.au/gazette/Gazettes2022/GG2022G007.pdf#page=17,http://www.gazette.vic.gov.au/gazette/Gazettes2022/GG2022G007.pdf ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (142.3281611 -37.5529833)
45723,VIC,PORT PHILLIP CITY,129765,Victorian Cricket and Community Centre,BASE,COCE,COMMUNITY CENTRE,144.9799139,-37.8551944,128755,No Gender,,FALSE,,,2023-11-30,"G48, P2223",https://www.gazette.vic.gov.au/gazette/Gazettes2023/GG2023G048.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.9799139 -37.8551944)
45724,VIC,FRANKSTON CITY,129863,Victorian Emergency Management Training College - Bangholme Campus,REGISTERED,FUED,FURTHER EDUCATION,145.1798806,-38.0712889,128825,,,FALSE,,,2024-02-08,"G6, P156",https://www.gazette.vic.gov.au/gazette/Gazettes2024/GG2024G006.pdf#page=16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (145.1798806 -38.0712889)
45725,VIC,MOORABOOL SHIRE,129862,Victorian Emergency Management Training College - Central Highlands Campus,REGISTERED,FUED,FURTHER EDUCATION,144.2417722,-37.6110972,128824,,,FALSE,,,2024-02-08,"G6, P156",https://www.gazette.vic.gov.au/gazette/Gazettes2024/GG2024G006.pdf#page=16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.2417722 -37.6110972)
45726,VIC,HUME CITY,129864,Victorian Emergency Management Training College - Craigieburn,REGISTERED,FUED,FURTHER EDUCATION,144.948975,-37.6175972,128826,,,FALSE,,,2024-02-08,"G6, P156",https://www.gazette.vic.gov.au/gazette/Gazettes2024/GG2024G006.pdf#page=16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.948975 -37.6175972)
45727,VIC,GREATER BENDIGO CITY,129865,Victorian Emergency Management Training College - Huntly Campus,REGISTERED,FUED,FURTHER EDUCATION,144.3609722,-36.6274,128827,,,FALSE,,,2024-02-08,"G6, P156",https://www.gazette.vic.gov.au/gazette/Gazettes2024/GG2024G006.pdf#page=16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (144.3609722 -36.6274)
