WKT,id,NAT_ID,AUTH_ID,NAME,FEATURE,CATEGORY,GROUP,LATITUDE,LONGITUDE,AUTHORITY,SUPPLY_DATE,STATUS
POINT (145.61479 -41.66502),200214,TAS_9165L,9165L,Tramway Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.66502,145.61479,TAS,2024-07-07,gazetted
POINT (146.83012 -42.32163),200215,TAS_18703E,18703E,Trap Hut Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.32163,146.83012,TAS,2024-07-07,gazetted
POINT (147.57189 -42.26768),200216,TAS_11517Q,11517Q,Trappers Hut Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.26768,147.57189,TAS,2024-07-07,gazetted
POINT (145.59818 -42.17607),200217,TAS_2873T,2873T,Traveller Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.17607,145.59818,TAS,2024-07-07,gazetted
POINT (146.22932 -42.11964),200218,TAS_471N,471N,Travellers Rest River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.11964,146.22932,TAS,2024-07-07,gazetted
POINT (147.98737 -42.2661),200219,TAS_11518S,11518S,Trehawke Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.2661,147.98737,TAS,2024-07-07,gazetted
POINT (148.09373 -41.37306),200220,TAS_5326M,5326M,Treloggens Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.37306,148.09373,TAS,2024-07-07,gazetted
POINT (145.80667 -43.18037),200221,TAS_10535C,10535C,Trepanner Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.18037,145.80667,TAS,2024-07-07,gazetted
POINT (147.13518 -42.91623),200222,TAS_9487E,9487E,Trestle Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.91623,147.13518,TAS,2024-07-07,gazetted
POINT (146.76167 -43.4128),200223,TAS_6088L,6088L,Triangle Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.4128,146.76167,TAS,2024-07-07,gazetted
POINT (146.76023 -42.23346),200224,TAS_13228H,13228H,Triangle Marsh Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.23346,146.76023,TAS,2024-07-07,gazetted
POINT (145.08454 -41.24487),200225,TAS_4375P,4375P,Trias Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.24487,145.08454,TAS,2024-07-07,gazetted
POINT (145.4248 -41.74909),200226,TAS_3919J,3919J,Trinder Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.74909,145.4248,TAS,2024-07-07,gazetted
POINT (147.81731 -41.09441),200227,TAS_8639K,8639K,Trout Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.09441,147.81731,TAS,2024-07-07,gazetted
POINT (145.70655 -41.21821),200228,TAS_6349Y,6349Y,Trout Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-41.21821,145.70655,TAS,2024-07-07,gazetted
POINT (146.70871 -43.09203),200229,TAS_2803L,2803L,Truggara Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.09203,146.70871,TAS,2024-07-07,gazetted
POINT (145.49198 -42.00557),200230,TAS_7025T,7025T,Truscott Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.00557,145.49198,TAS,2024-07-07,gazetted
POINT (147.85224 -41.23817),200231,TAS_8640S,8640S,Try Again Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.23817,147.85224,TAS,2024-07-07,gazetted
POINT (145.04937 -41.81138),200232,TAS_16475B,16475B,Tuckers Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.81138,145.04937,TAS,2024-07-07,gazetted
POINT (147.50834 -41.08693),200233,TAS_1943W,1943W,Tuckers Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.08693,147.50834,TAS,2024-07-07,gazetted
POINT (145.392 -41.3921),200234,TAS_17654C,17654C,Tuesday Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.3921,145.392,TAS,2024-07-07,gazetted
POINT (145.9768 -41.3625),200235,TAS_14074X,14074X,Tulip-tree Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.3625,145.9768,TAS,2024-07-07,gazetted
POINT (146.52467 -41.24899),200236,TAS_19185J,19185J,Tullamona Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.24899,146.52467,TAS,2024-07-07,gazetted
POINT (145.64937 -41.67631),200237,TAS_23190B,23190B,Tullibardine Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.67631,145.64937,TAS,2024-07-07,gazetted
POINT (145.33609 -41.71111),200238,TAS_3979M,3979M,Tulloch Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.71111,145.33609,TAS,2024-07-07,gazetted
POINT (147.91731 -41.683),200239,TAS_12727J,12727J,Tullochgorum Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.683,147.91731,TAS,2024-07-07,gazetted
POINT (145.38189 -42.10091),200240,TAS_2657B,2657B,Tully River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.10091,145.38189,TAS,2024-07-07,gazetted
POINT (146.90611 -41.86723),200241,TAS_1918S,1918S,Tumbledown Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.86723,146.90611,TAS,2024-07-07,gazetted
POINT (145.84451 -41.60949),200242,TAS_6026D,6026D,Tumbling Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.60949,145.84451,TAS,2024-07-07,gazetted
POINT (146.49671 -42.30186),200243,TAS_31G,31G,Tungatinah Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.30186,146.49671,TAS,2024-07-07,gazetted
POINT (146.87745 -41.34023),200244,TAS_19135K,19135K,Tunks Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.34023,146.87745,TAS,2024-07-07,gazetted
POINT (147.76387 -43.19337),200245,TAS_12190S,12190S,Tunnel Bay Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.19337,147.76387,TAS,2024-07-07,gazetted
POINT (146.13955 -41.50992),200246,TAS_2541X,2541X,Tunnel Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.50992,146.13955,TAS,2024-07-07,gazetted
POINT (145.13193 -41.61171),200247,TAS_3120Q,3120Q,Tunnelrace Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.61171,145.13193,TAS,2024-07-07,gazetted
POINT (145.64215 -41.49326),200248,TAS_14075A,14075A,Tupsley Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.49326,145.64215,TAS,2024-07-07,gazetted
POINT (145.92336 -43.01844),200249,TAS_10536E,10536E,Turner Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.01844,145.92336,TAS,2024-07-07,gazetted
POINT (147.06674 -41.0279),200250,TAS_8252P,8252P,Turquoise Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.0279,147.06674,TAS,2024-07-07,gazetted
POINT (148.1096 -40.52588),200251,TAS_12222A,12222A,Turtle Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.52588,148.1096,TAS,2024-07-07,gazetted
POINT (145.15214 -41.81817),200252,TAS_3171R,3171R,Twelve Mile Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.81817,145.15214,TAS,2024-07-07,gazetted
POINT (145.24907 -40.90219),200253,TAS_12458X,12458X,Twin Creeks,WATERCOURSE,WATERWAY,HYDROLOGY,-40.90219,145.24907,TAS,2024-07-07,gazetted
POINT (146.28355 -43.12599),200254,TAS_10763F,10763F,Two Mile Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.12599,146.28355,TAS,2024-07-07,gazetted
POINT (147.90044 -42.59491),200255,TAS_12004B,12004B,Two Mile Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.59491,147.90044,TAS,2024-07-07,gazetted
POINT (145.69468 -41.42158),200256,TAS_14077E,14077E,Twyford Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.42158,145.69468,TAS,2024-07-07,gazetted
POINT (146.69538 -42.71318),200257,TAS_653D,653D,Tyenna River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.71318,146.69538,TAS,2024-07-07,gazetted
POINT (147.87712 -41.17948),200258,TAS_8642Y,8642Y,Tyke Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.17948,147.87712,TAS,2024-07-07,gazetted
POINT (146.63097 -43.55674),200259,TAS_10479W,10479W,Tylers Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.55674,146.63097,TAS,2024-07-07,gazetted
POINT (145.5754 -41.9458),200260,TAS_9833J,9833J,Tyndall Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.9458,145.5754,TAS,2024-07-07,gazetted
POINT (146.08065 -43.40632),200261,TAS_3628H,3628H,Umbra Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.40632,146.08065,TAS,2024-07-07,gazetted
POINT (146.26138 -43.40472),200262,TAS_3629K,3629K,Umbrose Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.40472,146.26138,TAS,2024-07-07,gazetted
POINT (145.65967 -43.0133),200263,TAS_10537G,10537G,Ummarrah Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.0133,145.65967,TAS,2024-07-07,gazetted
POINT (147.82384 -41.36287),200264,TAS_15632A,15632A,Una Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.36287,147.82384,TAS,2024-07-07,gazetted
POINT (148.15581 -40.22229),200265,TAS_17418Y,17418Y,Unavale Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.22229,148.15581,TAS,2024-07-07,gazetted
POINT (146.10419 -41.55461),200266,TAS_2542A,2542A,Union Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.55461,146.10419,TAS,2024-07-07,gazetted
POINT (147.87249 -41.196),200267,TAS_8643B,8643B,Union Jack Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.196,147.87249,TAS,2024-07-07,gazetted
POINT (146.93709 -42.04965),200268,TAS_6544F,6544F,Upper Lake River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.04965,146.93709,TAS,2024-07-07,gazetted
POINT (147.44638 -42.84592),200269,TAS_9488G,9488G,Upton Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.84592,147.44638,TAS,2024-07-07,gazetted
POINT (146.62337 -43.49536),200270,TAS_9915N,9915N,Urquhart Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.49536,146.62337,TAS,2024-07-07,gazetted
POINT (145.45301 -42.77187),200271,TAS_8753P,8753P,Urquhart River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.77187,145.45301,TAS,2024-07-07,gazetted
POINT (145.85901 -41.57094),200272,TAS_2354P,2354P,Vale River,WATERCOURSE,WATERWAY,HYDROLOGY,-41.57094,145.85901,TAS,2024-07-07,gazetted
POINT (147.37134 -41.1907),200273,TAS_5256R,5256R,Valentine Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.1907,147.37134,TAS,2024-07-07,gazetted
POINT (147.52658 -41.31497),200274,TAS_1777B,1777B,Valentine Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-41.31497,147.52658,TAS,2024-07-07,gazetted
POINT (145.18804 -40.94627),200275,TAS_12460H,12460H,Vales Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.94627,145.18804,TAS,2024-07-07,gazetted
POINT (146.56866 -42.65146),200276,TAS_659R,659R,Valhalla Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.65146,146.56866,TAS,2024-07-07,gazetted
POINT (147.5497 -41.63495),200277,TAS_13776A,13776A,Valley Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.63495,147.5497,TAS,2024-07-07,gazetted
POINT (147.78804 -41.15856),200278,TAS_8644D,8644D,Valley Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.15856,147.78804,TAS,2024-07-07,gazetted
POINT (145.71361 -42.09513),200279,TAS_9747N,9747N,Valley Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.09513,145.71361,TAS,2024-07-07,gazetted
POINT (146.25222 -41.5958),200280,TAS_9166N,9166N,Vanishing Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.5958,146.25222,TAS,2024-07-07,gazetted
POINT (147.98108 -41.18138),200281,TAS_8645F,8645F,Velocipede Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.18138,147.98108,TAS,2024-07-07,gazetted
POINT (147.13412 -41.13008),200282,TAS_5257T,5257T,Venns Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.13008,147.13412,TAS,2024-07-07,gazetted
POINT (145.87592 -42.25684),200283,TAS_726F,726F,Vera Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.25684,145.87592,TAS,2024-07-07,gazetted
POINT (145.7473 -42.56573),200284,TAS_20083L,20083L,Verandah Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.56573,145.7473,TAS,2024-07-07,gazetted
POINT (147.30487 -42.12202),200285,TAS_5643S,5643S,Vicarys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.12202,147.30487,TAS,2024-07-07,gazetted
POINT (147.90425 -40.9574),200286,TAS_19256G,19256G,Vicarys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.9574,147.90425,TAS,2024-07-07,gazetted
POINT (147.94957 -42.47157),200287,TAS_11519W,11519W,Vicarys Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.47157,147.94957,TAS,2024-07-07,gazetted
POINT (147.64928 -41.63815),200288,TAS_13777C,13777C,Vickory Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.63815,147.64928,TAS,2024-07-07,gazetted
POINT (144.85334 -41.03579),200289,TAS_4715A,4715A,Victor Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.03579,144.85334,TAS,2024-07-07,gazetted
POINT (147.0885 -43.08674),200290,TAS_8253R,8253R,Victoria Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.08674,147.0885,TAS,2024-07-07,gazetted
POINT (146.19305 -41.28303),200291,TAS_2777T,2777T,Viking Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.28303,146.19305,TAS,2024-07-07,gazetted
POINT (147.31419 -42.93969),200292,TAS_4256Y,4256Y,Vincents Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.93969,147.31419,TAS,2024-07-07,gazetted
POINT (147.38991 -41.71056),200293,TAS_3024Q,3024Q,Vineys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.71056,147.38991,TAS,2024-07-07,gazetted
POINT (147.76668 -41.27102),200294,TAS_15635G,15635G,Vineys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.27102,147.76668,TAS,2024-07-07,gazetted
POINT (144.99371 -41.65554),200295,TAS_4145G,4145G,Violet Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-41.65554,144.99371,TAS,2024-07-07,gazetted
POINT (145.42187 -42.15772),200296,TAS_15344F,15344F,Virginia Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.15772,145.42187,TAS,2024-07-07,gazetted
POINT (147.00346 -41.11338),200297,TAS_6904A,6904A,Volunteer Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.11338,147.00346,TAS,2024-07-07,gazetted
POINT (148.30558 -41.60688),200298,TAS_22568A,22568A,W Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.60688,148.30558,TAS,2024-07-07,gazetted
POINT (147.88549 -42.50988),200299,TAS_3305M,3305M,Wacketts Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.50988,147.88549,TAS,2024-07-07,gazetted
POINT (147.05176 -42.53751),200300,TAS_8956Q,8956Q,Waddles Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.53751,147.05176,TAS,2024-07-07,gazetted
POINT (146.09761 -41.85441),200301,TAS_22673C,22673C,Wadleys Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.85441,146.09761,TAS,2024-07-07,gazetted
POINT (145.18568 -41.92732),200302,TAS_3920R,3920R,Wakefield Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.92732,145.18568,TAS,2024-07-07,gazetted
POINT (147.80372 -41.38663),200303,TAS_15637L,15637L,Walkers Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.38663,147.80372,TAS,2024-07-07,gazetted
POINT (147.93646 -43.1233),200304,TAS_2443R,2443R,Walkers Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.1233,147.93646,TAS,2024-07-07,gazetted
POINT (146.75188 -42.98576),200305,TAS_15275M,15275M,Wallaby Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.98576,146.75188,TAS,2024-07-07,gazetted
POINT (147.79496 -42.37764),200306,TAS_11520E,11520E,Wallaby Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.37764,147.79496,TAS,2024-07-07,gazetted
POINT (146.69776 -41.25837),200307,TAS_19136M,19136M,Wallaby Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.25837,146.69776,TAS,2024-07-07,gazetted
POINT (147.35729 -42.5133),200308,TAS_1980H,1980H,Wallaby Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.5133,147.35729,TAS,2024-07-07,gazetted
POINT (146.01582 -41.91668),200309,TAS_492B,492B,Wallace River,WATERCOURSE,WATERWAY,HYDROLOGY,-41.91668,146.01582,TAS,2024-07-07,gazetted
POINT (145.29331 -42.40255),200310,TAS_8254T,8254T,Waller Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.40255,145.29331,TAS,2024-07-07,gazetted
POINT (146.03477 -41.24913),200311,TAS_2778X,2778X,Walloa Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.24913,146.03477,TAS,2024-07-07,gazetted
POINT (146.98711 -43.42444),200312,TAS_6089N,6089N,Walpole Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.42444,146.98711,TAS,2024-07-07,gazetted
POINT (147.86235 -41.014),200313,TAS_7224L,7224L,Walpole Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.014,147.86235,TAS,2024-07-07,gazetted
POINT (145.46749 -41.51892),200314,TAS_3980W,3980W,Walsh Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.51892,145.46749,TAS,2024-07-07,gazetted
POINT (145.64304 -42.75592),200315,TAS_7391X,7391X,Wanderer River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.75592,145.64304,TAS,2024-07-07,gazetted
POINT (145.5818 -41.36423),200316,TAS_1835L,1835L,Wandle River,WATERCOURSE,WATERWAY,HYDROLOGY,-41.36423,145.5818,TAS,2024-07-07,gazetted
POINT (147.97854 -41.25671),200317,TAS_8646H,8646H,Waratah Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.25671,147.97854,TAS,2024-07-07,gazetted
POINT (144.93106 -41.32921),200318,TAS_16209H,16209H,Waratah Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.32921,144.93106,TAS,2024-07-07,gazetted
POINT (145.53782 -41.42772),200319,TAS_1842J,1842J,Waratah River,WATERCOURSE,WATERWAY,HYDROLOGY,-41.42772,145.53782,TAS,2024-07-07,gazetted
POINT (148.23149 -41.64871),200320,TAS_12760L,12760L,Wardlaws Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.64871,148.23149,TAS,2024-07-07,gazetted
POINT (146.99019 -41.09293),200321,TAS_19186L,19186L,Wards Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.09293,146.99019,TAS,2024-07-07,gazetted
POINT (145.31232 -41.43663),200322,TAS_17657J,17657J,Warner Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.43663,145.31232,TAS,2024-07-07,gazetted
POINT (145.69804 -42.56423),200323,TAS_23832S,23832S,Warners Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.56423,145.69804,TAS,2024-07-07,gazetted
POINT (146.68075 -41.70124),200324,TAS_1735C,1735C,Warners Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.70124,146.68075,TAS,2024-07-07,gazetted
POINT (146.68657 -43.06267),200325,TAS_2804N,2804N,Warra Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.06267,146.68657,TAS,2024-07-07,gazetted
POINT (144.76288 -41.04475),200326,TAS_16207D,16207D,Warra Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.04475,144.76288,TAS,2024-07-07,gazetted
POINT (146.35958 -41.19958),200327,TAS_19229A,19229A,Washerwomans Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.19958,146.35958,TAS,2024-07-07,gazetted
POINT (145.40268 -41.4742),200328,TAS_17658L,17658L,Washington Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.4742,145.40268,TAS,2024-07-07,gazetted
POINT (146.13945 -41.5048),200329,TAS_2543C,2543C,Washout Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.5048,146.13945,TAS,2024-07-07,gazetted
POINT (146.66726 -42.81376),200330,TAS_15278T,15278T,Waterfall Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.81376,146.66726,TAS,2024-07-07,gazetted
POINT (145.59926 -42.4386),200331,TAS_4175W,4175W,Waterfall Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.4386,145.59926,TAS,2024-07-07,gazetted
POINT (147.31748 -43.37793),200332,TAS_10351H,10351H,Waterfall Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.37793,147.31748,TAS,2024-07-07,gazetted
POINT (147.52258 -41.18255),200333,TAS_8647K,8647K,Waterhole Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.18255,147.52258,TAS,2024-07-07,gazetted
POINT (146.74811 -42.40331),200334,TAS_13231W,13231W,Waterloo Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.40331,146.74811,TAS,2024-07-07,gazetted
POINT (145.56193 -42.91858),200335,TAS_10927P,10927P,Waterloo Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.91858,145.56193,TAS,2024-07-07,gazetted
POINT (145.36165 -40.946),200336,TAS_12461K,12461K,Waterwheel Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.946,145.36165,TAS,2024-07-07,gazetted
POINT (146.94559 -43.04145),200337,TAS_6144R,6144R,Watsons Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-43.04145,146.94559,TAS,2024-07-07,gazetted
POINT (145.18747 -41.79417),200338,TAS_3172T,3172T,Watsons Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.79417,145.18747,TAS,2024-07-07,gazetted
POINT (145.74783 -42.46568),200339,TAS_9748Q,9748Q,Wattle Camp Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.46568,145.74783,TAS,2024-07-07,gazetted
POINT (148.17387 -41.46927),200340,TAS_5327P,5327P,Wattle Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.46927,148.17387,TAS,2024-07-07,gazetted
POINT (147.92738 -42.46064),200341,TAS_19230H,19230H,Wattle Paddock Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.46064,147.92738,TAS,2024-07-07,gazetted
POINT (147.2286 -41.05257),200342,TAS_5258X,5258X,Wattley Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.05257,147.2286,TAS,2024-07-07,gazetted
POINT (147.33357 -41.25552),200343,TAS_4890K,4890K,Watts Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.25552,147.33357,TAS,2024-07-07,gazetted
POINT (147.87973 -41.4496),200344,TAS_15641C,15641C,Watts Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.4496,147.87973,TAS,2024-07-07,gazetted
POINT (146.36457 -43.39281),200345,TAS_3630S,3630S,Watts River,WATERCOURSE,WATERWAY,HYDROLOGY,-43.39281,146.36457,TAS,2024-07-07,gazetted
POINT (147.35291 -42.9155),200346,TAS_51Q,51Q,Wayne Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.9155,147.35291,TAS,2024-07-07,gazetted
POINT (146.02683 -41.55171),200347,TAS_2544E,2544E,Weaning Paddock Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.55171,146.02683,TAS,2024-07-07,gazetted
POINT (146.94764 -42.25704),200348,TAS_13232Y,13232Y,Weasel Plains Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.25704,146.94764,TAS,2024-07-07,gazetted
POINT (147.38458 -41.47587),200349,TAS_1788H,1788H,Weavers Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.47587,147.38458,TAS,2024-07-07,gazetted
POINT (147.9794 -42.20815),200350,TAS_5644W,5644W,Webbs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.20815,147.9794,TAS,2024-07-07,gazetted
POINT (145.44584 -41.57425),200351,TAS_3981Y,3981Y,Webbs Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.57425,145.44584,TAS,2024-07-07,gazetted
POINT (144.96452 -41.65949),200352,TAS_18191K,18191K,Websters Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.65949,144.96452,TAS,2024-07-07,gazetted
POINT (145.36757 -41.18211),200353,TAS_4376R,4376R,Wedge Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.18211,145.36757,TAS,2024-07-07,gazetted
POINT (146.23933 -42.85741),200354,TAS_1461D,1461D,Wedge River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.85741,146.23933,TAS,2024-07-07,gazetted
POINT (146.16955 -41.49098),200355,TAS_2805Q,2805Q,Weeks Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.49098,146.16955,TAS,2024-07-07,gazetted
POINT (147.45019 -41.24142),200356,TAS_4891M,4891M,Weelaty Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.24142,147.45019,TAS,2024-07-07,gazetted
POINT (146.01035 -41.70552),200357,TAS_562W,562W,Weindorfer Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.70552,146.01035,TAS,2024-07-07,gazetted
POINT (144.7491 -40.8956),200358,TAS_1579L,1579L,Welcome River,WATERCOURSE,WATERWAY,HYDROLOGY,-40.8956,144.7491,TAS,2024-07-07,gazetted
POINT (147.89233 -41.1452),200359,TAS_1960Y,1960Y,Weld River,WATERCOURSE,WATERWAY,HYDROLOGY,-41.1452,147.89233,TAS,2024-07-07,gazetted
POINT (146.59618 -42.95592),200360,TAS_5854T,5854T,Weld River,WATERCOURSE,WATERWAY,HYDROLOGY,-42.95592,146.59618,TAS,2024-07-07,gazetted
POINT (147.8903 -42.93744),200361,TAS_8995H,8995H,Wellard Rivulet,WATERCOURSE,WATERWAY,HYDROLOGY,-42.93744,147.8903,TAS,2024-07-07,gazetted
POINT (147.97644 -41.19458),200362,TAS_8648M,8648M,Wellington Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.19458,147.97644,TAS,2024-07-07,gazetted
POINT (147.72907 -42.75675),200363,TAS_12005D,12005D,Wells Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.75675,147.72907,TAS,2024-07-07,gazetted
POINT (144.63777 -40.96665),200364,TAS_12639J,12639J,Wells Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-40.96665,144.63777,TAS,2024-07-07,gazetted
POINT (146.7731 -42.37047),200365,TAS_13233B,13233B,Wellwood Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.37047,146.7731,TAS,2024-07-07,gazetted
POINT (146.31046 -42.73878),200366,TAS_6545H,6545H,Welsh Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-42.73878,146.31046,TAS,2024-07-07,gazetted
POINT (145.05537 -41.14972),200367,TAS_4377T,4377T,Wents Creek,WATERCOURSE,WATERWAY,HYDROLOGY,-41.14972,145.05537,TAS,2024-07-07,gazetted
